ID	Name	Formula	Mass	Lipinski	logP	TPSA
6418	4,4′,4′′,4′′′-(Porphine-5,10,15,20-tetrayl)tetrakis(benzoic acid) 	C48H30N4O8	790.7757574348805	False	8.374079466737678	206.55999999999997
6419	1-Pyrenemethylamine hydrochloride	C17H14ClN	267.75336146557305	True	3.291099973836368	26.02
6420	1-Pyrenemethanol	C17H12O	232.27720421887486	True	3.8753429569043347	20.23
6421	1-Pyrenecarboxylic acid	C17H10O2	246.26072763879267	True	3.8071138137943428	37.3
6422	Heptanoic acid	C7H14O2	130.18513168621584	True	2.11260954660752	37.3
6423	Tributyl borate	C12H27BO3	230.15247398586052	False	4.394971104497896	27.69
6424	Valeric acid	C5H10O2	102.13189687733669	True	1.2141181080638561	37.3
6425	Riboflavin	C16H18N4O5	346.33870490904707	True	0.023861943937467656	134.82
6426	Sodium metasilicate pentahydrate	H10Na2O8Si	212.13957027374641	False		63.19
6427	Sulforhodamine Q 5-acid fluoride	C27H25ClN2O6S2	573.0834113654611	False	5.103464933601714	123.57999999999998
6428	1,3,5-Triisopropylbenzene	C15H24	204.35161654363895	False	5.333538906968512	0.0
6429	Thionin perchlorate	C12H10ClN3O4S	327.7451098465094	False		138.67
6430	Terbium(III) chloride hexahydrate	H12Cl3O6Tb	373.3758781458779	False		0.0
6431	Stilbene 3	C28H20Na2O6S2	562.5675582980718	False	5.289586410752937	131.16
6432	2,3,3-Trimethylindolenine	C11H13N	159.22806775283527	True	2.7202767985159557	12.36
6433	p-Sexiphenyl	C36H26	458.59295188383834	False	10.094824239756484	0.0
6434	Variamine blue B salt	C13H12ClN3O	261.70742747520285	True	3.1536446215819156	49.41
6435	1,6-Diaminohexan	C6H16N2	116.20495361880464	True	-0.09075542612934218	52.04
6436	Trimethyloctylammonium bromide	C11H26BrN	252.23482552342054	True	2.9588913181678316	0.0
6437	Dodecyltrimethylammonium chloride	C15H34ClN	263.8907047485128	False	4.755874195255158	0.0
6438	Myristyltrimethylammonium bromide	C17H38BrN	336.39452995005814	False	5.654365633798822	0.0
6439	Decyltrimethylammonium bromide	C13H30BrN	280.2880603322997	True	3.8573827567114956	0.0
6440	Trimethyloctadecylammonium bromide	C21H46BrN	392.50099956781656	False	7.451348510886149	0.0
6441	Poly(pyromellitic dianhydride-alt-acridine yellow G)		0.0	False		0.0
6442	Methoxytrimethylsilane	C4H12OSi	104.22302231556417	True	1.7648645922764785	9.23
6443	Chloro(dimethyl)octylsilane	C10H23ClSi	206.82831863899042	False	5.48733982351781	0.0
6444	Trimethoxy(octyl)silane	C11H26O3Si	234.40815400178002	True	4.120856431026935	27.69
6445	N1-(3-Trimethoxysilylpropyl)diethylenetriamine 	C10H27N3O3Si	265.4255881241138	False	-0.401119061406212	77.77000000000001
6446	N-[3-(Trimethoxysilyl)propyl]ethylenediamine	C8H22N2O3Si	222.35766947297685	True	-0.026107798998468434	65.74
6447	3-Aminopropyl(diethoxy)methylsilane	C8H21NO2Si	191.34358070314968	True	1.6546574889804702	44.480000000000004
6448	(Chloromethyl)triethoxysilane	C7H17ClO3Si	212.74668120837993	True	2.57263203515416	27.69
6449	Tetraethylsilane	C8H20Si	144.3300870057531	True	4.009849898690221	0.0
6450	3-(Triethoxysilyl)propyl isocyanate	C10H21NO4Si	247.36386235186447	True	2.998295364867463	57.12
6451	3-(Triethoxysilyl)propionitrile	C9H19NO3Si	217.3378400198555	True	2.451096942944831	51.480000000000004
6452	Trimethoxyphenylsilane	C9H14O3Si	198.29139316229455	True	2.1423917332456406	27.69
6453	3-Aminopropyldimethylmethoxysilane	C6H17NOSi	147.2909409667011	True	1.137631659561641	35.25
6454	Isobutyltrimethoxysilane	C7H18O3Si	178.3016843840217	True	2.1043095292903296	27.69
6455	Methacryloxymethyltrimethoxysilane	C8H16O5Si	220.29534862829695	True	1.291071939809493	53.99
6456	Bis(3-triethoxysilylpropyl)amine	C18H43NO6Si2	425.70864072040797	False	4.796857701971811	67.41000000000001
6457	n-Octyltrichlorosilane	C8H17Cl3Si	247.6650774788277	False	5.746845357541996	0.0
6458	3-Aminopropyltris(methoxyethoxyethoxy)silane	C18H41NO9Si	443.60558924053134	False	-0.25519915260068504	109.09000000000002
6459	2-(Carbomethoxy)ethyltrichlorosilane	C4H7Cl3O2Si	221.5415362085566	True	2.6130309352623504	26.3
6460	N-Methylaminopropylmethyldimethoxysilane	C7H19NO2Si	177.3169632987101	True	1.5122087306590601	30.490000000000002
6461	3-Aminopropyldiisopropylethoxysilane	C11H27NOSi	217.42402798889904	True	2.926540443074468	35.25
6462	Methyltri-n-propoxysilane	C10H24O3Si	220.38153659734044	True	3.6170354211117752	27.69
6463	Diisobutyldimethoxysilane	C10H24O2Si	204.38213166977104	True	3.67612877657963	18.46
6464	N-Methylamiknopropyltrimethoxysilane	C7H19NO3Si	193.3163682262795	True	1.068562616535977	39.72
6465	N-Trimethoxysilylpropyl-N,N,N-trimethylammonium chloride	C9H24ClNO3Si	257.8304813671685	True	0.9743343979042842	27.69
6466	Dimethyloctadecyl[3-(trimethoxysilyl)propyl]ammonium chloride solution	C26H58ClNO3Si	496.2829772426417	False	8.593319861977648	27.69
6467	(3-Glycidyloxypropyl)trimethoxysilane	C9H20O5Si	236.3378475403881	True	0.9621639305084417	49.45
6468	 Trimethoxymethylsilane 	C4H12O3Si	136.22183217070298	True	0.9761363961241126	27.69
6469	Dodecamethylpentasiloxane	C12H36O4Si5	384.8392413841285	False	6.985401681225633	36.92
6470	Dimethoxydimethylsilane	C4H12O2Si	120.22242724313357	True	1.4197825102471962	18.46
6471	Chloro(dimethyl)phenylsilane	C8H11ClSi	170.711557799505	True	3.508875125736515	0.0
6472	(3-Chloropropyl)trimethoxysilane	C6H15ClO3Si	198.72006380394035	True	2.177961606525656	27.69
6473	p-Tolyltrichlorosilane	C7H7Cl3Si	225.57493404378187	True	4.251776104192449	0.0
6474	Methoxydimethylphenylsilane	C9H14OSi	166.29258330715575	True	2.9311199293980064	9.23
6475	Diphenyldichlorosilane	C12H10Cl2Si	253.19949821101514	True	4.804883229870137	0.0
6476	Methyltrichlorosilane	CH3Cl3Si	149.47875564775066	True	2.6021253226391736	0.0
6477	2-(4-methanesulfonylphenyl)-4,4,5,5-tetramethyl-1,3,2-dioxaborolane	C13H19BO4S	282.1651737726496	True	2.429217975986148	60.980000000000004
6478	(4-(Benzylthio)phenyl)boronic acid	C13H13BO2S	244.11871939455608	True	3.32914471522255	65.76
6479	1-(piperidin-1-ylmethyl)cyclobutan-1-amine dihydrochloride	C10H22Cl2N2	241.20141688527934	True	1.0361613345677347	29.259999999999998
6480	4,4,5,5-Tetramethyl-2-(4-(methylthio)phenyl)-1,3,2-dioxaborolane 	C13H19BO2S	250.16636391751084	True	3.6362096840194678	43.760000000000005
6481	Fmoc-β-cyclohexyl-Ala-OH	C24H27NO4	393.47642467491795	False	5.247209419025577	75.63000000000001
6482	Fmoc-L-octahydroindole-2-carboxylic acid	C24H25NO4	391.46054316726634	True	4.787390422380248	66.84
6491	Bromocyclopentan	C5H9Br	149.0286742392221	True	2.6166119556168135	0.0
6492	3-Chloropropylamin hydrochlorid	C3H9Cl2N	130.0162927195961	True	0.3905655591715438	27.64
6493	2,3-Dibromopropen	C3H4Br2	199.87102664736716	True	2.3782079439727317	0.0
6494	N-Pivaloyl-o-toluidin	C12H17NO	191.26997159249586	True	3.207788719683043	29.1
6495	2-Bromophenylessigsäure	C8H7BrO2	215.04381027707336	True	2.2438114729215917	37.3
6496	Cyclohexylmethanol	C7H14O	114.18572675864644	True	1.9836746220630097	20.23
6497	1-(3-Aminopropyl)Pyrrolidin	C7H16N2	128.21568951559263	True	0.15888988443669572	29.259999999999998
6498	1-(4-Aminobutyl)pyrrolidin	C8H18N2	142.2423069200322	True	0.6081356037085275	29.259999999999998
6499	3-Piperidin-1-yl-propylamin	C8H18N2	142.2423069200322	True	0.6081356037085275	29.259999999999998
6500	3-(2-Bromophenyl)propionsäure	C9H9BrO2	229.0704276815129	True	2.6930571921934234	37.3
6501	2-Tolylessigsäure	C9H10O2	150.17484046448865	True	1.9652774510734683	37.3
6502	Benzylhydrazin	C7H10N2	122.16804499263787	True	0.8370682720279101	38.05
6503	4-Methoxycarbonylphenylboronsäure	C8H9BO4	179.9660017574137	True	1.0008896911372362	66.76
6504	3-(4-Carboxyphenyl)propionsäure	C10H10O4	194.1843862164155	True	1.4048126390447733	74.6
6505	7-Bromo-1-heptanol	C7H15BrO	195.09719548332225	True	2.9205726741628677	20.23
6506	1,7-Dibromoheptan	C7H14Br2	257.9933777727771	True	4.314169089047312	0.0
6507	1,4-Phenylendiamin	C6H8N2	108.1414275881983	True	0.6120012923382578	52.04
6508	1,6-Dibromohexan	C6H12Br2	243.96676036833748	True	3.8649233697754806	0.0
6509	Benzyl-6-bromohexylether	C13H19BrO	271.19337387935343	True	4.478379910868105	9.23
6510	Lanthantrifluoromethansulfonat	CH3LaO3S	234.0043119168416	True	-1.0583683670843933	65.58000000000001
6511	3-Fluorobenzylbromid	C7H6BrF	189.02472699132076	True	2.950139267701414	0.0
6512	N,N-Dimethylbutandiamin	C6H16N2	116.20495361880464	True	0.011246693017085252	29.259999999999998
6513	1,8-Dibromooctan	C8H16Br2	272.0199951772167	True	4.763414808319144	0.0
6514	4-{[4-(Bromomethyl)Phenyl]Sulphonyl}morpholin	C11H14BrNO3S	320.2038362532572	True	1.75749783183183	54.99000000000001
6515	4-(hydroxymethyl)phenylessigsäure	C9H10O3	166.17424539205808	True	1.0237960628829335	57.53
6516	Natriumphenoxid	C6H5NaO	116.09329335742632	True	1.4238028138905268	23.06
6517	2,6-Dirbromopyridin	C5H3Br2N	236.89130077554938	True	2.6752735150416016	12.89
6518	Bis[(2-diphyenylphosphin)phenyl]ether	C36H28OP2	538.5557615790592	False	9.851077383783469	36.41
6519	1H,6H,7H-Pyrrolo[2,3-C]pyridin-7-on	C7H6N2O	134.1356869049041	True	0.3964602672983949	44.89
6520	Aminoacetaldehyddimethylacetal	C4H11NO2	105.13584482280649	True	-0.8302997531704019	44.480000000000004
6521	Kupfer(I)Oxid	Cu2O	143.0906851147694	False		0.0
6522	Z-Hyp-OH	C13H15NO5	265.2624456919098	True	0.8854459819292605	87.07000000000001
6523	p-Tolualdehyd	C8H8O	120.1488181324797	True	2.059461282532081	17.07
6524	Nickelperoxid	NiO2	90.6921614175868	False		25.06
6525	Nickel(II)peroxid hydrat	H2NiO3	108.70744785280777	False		25.06
6526	2-Fluoro-4-methylbenzoesäure	C8H7FO2	154.13868552622333	True	1.971709154138725	37.3
6527	3-Methoxy-4-methylbenzoesäure	C9H10O3	166.17424539205808	True	1.7906268345849803	46.53
6528	2,6-Dichloropyridine	C5H3Cl2N	147.99011999021738	True	2.377711005369542	12.89
6529	(+-)-trans-1,2-Diaminocyclohexane	C6H14N2	114.18907211115305	True	-0.34923771780770485	52.04
6530	5-Benzyloxyindole	C15H13NO	223.27041626755667	True	3.4604062665031887	25.02
6531	5-Bromoindole	C8H6BrN	196.04380275654074	True	2.6380502949055775	15.79
6532	6-Bromoindole	C8H6BrN	196.04380275654074	True	2.6380502949055775	15.79
6533	(R)-3-Hydroxymethyl-piperidine	C6H13NO	115.17379319646467	True	0.2609262018397711	32.26
6534	2,6-Dichloropyridine-4-carboxylic acid	C6H3Cl2NO2	191.99966574214415	True	1.8513959185007627	50.190000000000005
6535	[3- (diphenylphosphaniumyl)propyl]diphenylphosphanium  ditetrafluoroborate	C27H28B2F8P2	588.0690155171977	False		0.0
6548	3,4-Dichlorophenethylamin	C8H9Cl2N	190.0699722035361	True	2.4797835473228726	26.02
6558	9-Diethylamino-2-hydroxy-5H-benz[a]phenoxazin-5-one	C20H18N2O3	334.36935246419625	True	4.9150047343253	62.129999999999995
6559	1-Decyl-3-methylimidazolium chloride	C14H27ClN2	258.83112666337627	True	4.477103440459947	8.809999999999999
6560	Methyl viologen dichloride hydrate	C12H14Cl2N2	257.15936264824904	True	2.021680534489718	7.76
6561	Calcium bromide hydrate	H2Br2CaO	217.9003650289095	False		0.0
6562	3,6-Diaminoacridine hydrochloride	C13H12ClN3	245.70802254763342	True	1.985100217943146	64.92999999999999
6563	1,1′-Dioctadecyl-4,4′-bipyridinium dibromide	C46H82Br2N2	822.9655351845267	False	17.25965146263646	7.76
6564	Brij® S10		0.0	False		0.0
6565	3-Bromopropylamine hydrobromide	C3H9Br2N	218.91747350492813	True	0.5393468140075739	26.02
6566	Disperse Red 1	C16H20N4O	284.35696670642113	True	3.2446690181188487	74.21
6567	1,1′-Dihexyl-3,3,3′,3′-tetramethylindocarbocyanine iodide	C35H49IN2	624.6828125019078	False	10.582891175835076	6.25
6568	N,N′-Dioctyl-3,4,9,10-perylenedicarboximide	C40H42N2O4	614.7740534193446	False	9.618592241065874	74.76
6569	4-(Dimethylamino)benzonitrile	C9H10N2	146.1895167862139	True	1.6312419807603373	27.03
6570	1,3-Dihydro-1,3,3-trimethylspiro[2H-indole-2,3′-[3H]naphth[2,1-b][1,4]oxazine] 	C22H20N2O	328.4078959102851	True	4.877453641910894	24.83
6571	N,N′-Bis(2,6-dimethylphenyl)perylene-3,4,9,10-tetracarboxylic diimide 	C40H26N2O4	598.6470013581319	False	8.571661184330809	74.76
6572	3,3′-Diethylthiacarbocyanine iodide	C21H21IN2S2	492.44233882582944	False	6.265369032183952	60.660000000000004
6573	N,N′-Dipentyl-3,4,9,10-perylenedicarboximide	C34H30N2O4	530.614348992707	False	6.923117925434881	74.76
6574	4-Dimethylamino-4′-nitrostilbene	C16H16N2O2	268.31112244182344	True	3.9536003550043866	46.379999999999995
6575	N-Cyclohexyl-N′-(2-morpholinoethyl)carbodiimide metho-p-toluenesulfonate	C21H33N3O4S	423.5714326774109	True	1.9540188048006784	99.53
6576	Cresyl Violet acetate	C18H15N3O3	321.3308014975749	True	3.962976502765329	113.33000000000001
6577	1,1'-Diethyl-2,2'-dicarbocyanine iodide	C27H27IN2	506.42222874343616	False	6.6759744841813005	7.12
6578	P-cyanphenyl-p-heptylbenzoat	C21H23NO2	321.4136441141119	False	6.308199072356974	50.09
6579	3,5-Dihydroxybenzyl alcohol	C7H8O3	140.13689209083051	True	0.5429493520321524	60.69
6580	1,6-Dihydroxynaphthalene	C10H8O2	160.1696948536251	True	2.0351626333475106	40.46
6581	Coumarin 535	C20H19N3O2	333.3846313788847	True	3.960153500961517	58.22
6582	4-Di-10-ASP (4-(4-(Didecylamino)styryl)-N-Methylpyridinium Iodide)	C34H55IN2	618.7197211280745	False	11.328370689680687	7.12
6583	1,1'-Dibenzyl-4,4'-bipyridinium Dichloride Hydrate	C24H24Cl2N2O	427.36700587553224	False	5.216299120180885	7.76
6584	7-Diethylamino-2-(7-diethylamino-2-oxochroman-3-yl)chromylium perchlorate	C26H29N2O3	417.52111613700805	False	5.487825178341143	32.78
6585	3,3′-Diethylthiacyanine iodide	C19H19IN2S2	466.4049855246019	False	5.763957549550827	60.660000000000004
6586	3,3′-Dihexyloxacarbocyanine iodide	C29H37IN2O2	572.5219179304089	False	8.719439471993617	29.490000000000002
6587	Adipic acid	C6H10O4	146.14144262926348	True	0.366034338283716	74.6
6588	1,4-Bis(4-methyl-5-phenyl-2-oxazolyl)benzene	C26H20N2O2	392.4502444250065	False	6.790868208127285	52.06
6589	1-(3-Aminopropyl)imidazole	C6H11N3	125.17199293810768	True	-0.3907588471214527	43.84
6590	4-Aminophenyl sulfone	C12H12N2O2S	248.30250083240628	True	1.669942975300258	94.56
6591	4-Phenylbenzonitrile	C13H9N	179.2177765311081	True	3.262923799080024	23.79
6592	4-Aminoazobenzene	C12H11N3	197.23640831883571	True	3.306073531627683	50.739999999999995
6593	1,3-Bis[4-(dimethylamino)-2-hydroxyphenyl]-2,4-dihydroxycyclobutenediylium dihydroxide, bis(inner salt) 	C20H20N2O4	352.38463889941727	False		93.06
6594	1,3-Bis[4-(dimethylamino)phenyl]-2,4-dihydroxycyclobutenediylium dihydroxide, bis(inner salt)	C20H20N2O2	320.38582904427847	True	2.977322900456615	46.379999999999995
6595	8-Bromo-1-octene	C8H15Br	191.10852645254084	True	3.9976194889967385	0.0
6596	Acriflavine hydrochloride	C27H27Cl3N6	541.9035408317161	False	2.1825180993632225	120.85
6597	Azure B	C15H16ClN3S	305.8273423495506	True	3.815400868746058	52.699999999999996
6598	Azure A chloride	C14H14ClN3S	291.80072494511097	True	3.3584493076612834	66.69
6599	Azure C	C13H12ClN3S	277.7741075406714	True	3.7298779326608926	77.64999999999999
6600	Acridine	C13H9N	179.21777653110814	True	3.2196692575950023	12.89
6601	1,3-Bis(2,4,6-trimethylphenyl)imidazolium chloride	C21H25ClN2	340.8903964332407	False	6.6177118341612875	8.809999999999999
6602	Brij® 58	C18H40O2	288.5096861503544	False	7.453150509105978	40.46
6603	Butvar® B-98	C10H20O2	172.2649838995346	True	3.0960331149451754	18.46
6604	Aluminum hydroxide 	H3AlO3	78.00357567418557	False		60.69
6605	1,4-Bis(5-phenyl-2-oxazolyl)benzene 	C24H16N2O2	364.3970096161273	False	5.529778097888274	52.06
6652	4-(bromomethyl)benzene-1-sulfonohydrazide	C7H9BrN2O2S	265.12852705783894	True	1.130643957348739	80.57000000000001
6653	methyl 4-(bromomethyl)benzene-1-sulfonate	C8H9BrO3S	265.1251817053323	True	2.0875450167344543	51.75000000000001
6656	2-Cyclopenten-1-one	C5H6O	82.10072893446413	True	0.8733129014900002	17.07
6657	trans-2-decenal	C10H18O	154.2496974643136	True	3.6007191775802196	17.07
6658	Riboflavin 5'-monophsphate sodium salt hydrate	C17H21N4O9P	456.3446444075902	False	-1.1459890928473846	211.39
6659	2-Methyl-2-pentenal	C6H10O	98.14322784655529	True	1.7087507323707902	17.07
6660	Chloramphenicol	C11H12Cl2N2O5	323.1297698816564	True	1.376671376784273	112.69999999999999
6661	Decanal	C10H20O	156.26557897196517	True	3.7161572974020145	17.07
6662	3-Methylcyclohexanone	C7H12O	112.16984525099488	True	1.6676784352061804	17.07
6663	3-Methyl-2-cyclohexenone	C7H10O	110.1539637433433	True	1.670841650248861	17.07
6664	2-Methylcyclohexanone	C7H12O	112.16984525099488	True	1.8114879140819033	17.07
6665	Methylmaleinsäure	C5H6O4	130.09894371717235	True	-0.011993232843267254	74.60000000000001
6677	2-ethenyl-6-methyl-1,3,6,2-dioxazaborocane-4,8-dione	C7H10BNO4	182.9699497028835	True	0.35011237209194723	55.84
6698	3-Iodopropionic acid	C3H5IO2	199.97519431463172	True	0.8343954242464465	37.3
6699	1-Iodopropane	C3H7I	169.99226596714453	True	2.1317249132984184	0.0
6700	IR-786 iodide	C32H36ClIN2	611.0003125899922	False	8.4882690494669	6.25
6701	4-Iodoaniline	C6H6IN	219.02327599211475	True	2.0578690064764	26.02
6702	Hexylamine	C6H15N	101.19026977654684	True	1.434968945129159	26.02
6703	Hydrogen hexachloroplatinate(IV) hexahydrate	H14Cl6O6Pt	517.9030334683944	False		0.0
6704	7-Hydroxycoumarin	C9H6O3	162.14248237675494	True	1.588723137638326	46.53
6705	1-Hexyl-3-methylimidazolium chloride	C10H19ClN2	202.724657045618	True	2.68012056337262	8.809999999999999
6706	1-Ethyl-3-methylimidazolium bromide	C6H11BrN2	191.0687778205257	True	0.8831376862852931	8.809999999999999
6707	Fat Brown RR	C16H14N4	262.3099172558971	True	3.722916349358324	76.75999999999999
6708	Fluoresceinamine, isomer I 	C20H13NO5	347.32171546177415	True	2.8167072504886894	102.01
6709	PSS-Octakis(dimethylsilyloxy) substituted	C16H56O20Si16	1017.9707111931725	False	8.578300002068001	184.59999999999997
6710	Oxazine 1 perchlorate	C20H26ClN3O5	423.8913690165574	False	5.090520451146486	102.10999999999999
6711	Octakis(trimethylsiloxy)silsesquioxane	C24H72O20Si16	1130.1836504286891	False	14.913955738542988	184.59999999999997
6712	Naphtho[2,3-a]pyrene	C24H14	302.368832076473	False	6.40168357577626	0.0
6713	Nile Blue chloride	C20H20ClN3O	353.8461047833252	True	4.627286394195427	50.62
6714	MES sodium salt	C6H12NNaO4S	217.21992149838505	True	-1.5488544004532625	78.05
6715	New Methylene Blue N zinc chloride double salt	C36H44Cl4N6S2Zn	832.1158269390263	False		72.84
6716	Magnesium phthalocyanine	C32H18MgN8	538.8454785859591	False		59.3
6717	10-Methyl-9(10H)-acridone	C14H11NO	209.24379886311706	True	3.067253523019008	20.310000000000002
6718	Tetrabutylammonium hydroxide solution 	C16H37NO	259.4717302561636	False	5.150544623883663	0.0
6719	Poly(allylamine) solution		0.0	False		0.0
6720	Polycarbonate resin		0.0	False		0.0
6721	Poly(9-vinylcarbazole) 		0.0	False		0.0
6726	1-Bromohexadecane	C16H33Br	305.3373471957091	False	7.905265535799888	0.0
6727	Aluminum isopropoxide	C9H21AlO3	204.24313231414177	False		27.69
6728	Aluminum ethoxide	C6H15AlO3	162.16328010082302	False		27.69
6729	1-Bromooctadecane	C18H37Br	333.39058200458834	False	8.803756974343552	0.0
6730	Fmoc-Ser(tBu)-Wang Resin		0.0	False		0.0
6731	Fmoc-Ile-Wang Resin		0.0	False		0.0
6750	N-(2-Aminoethyl)-N-methyl carbamic acid tert-butylester	C8H18N2O2	174.24111677517098	True	0.22206266300134436	55.559999999999995
6751	Fmoc-L-homocyclohexylalanine	C25H29NO4	407.50304207935756	False	5.696455138297409	75.63000000000001
6752	O-(2-Carboxyethyl)-O′-methyl-undecaethylene glycol	C26H52O14	588.6837215014007	False	-1.3236325182237834	148.06000000000003
6753	2-Methoxyethylamine	C3H9NO	75.10982249079751	True	-0.8937516570172173	35.25
6754	Fmoc-D-homocyclohexylalanine	C25H29NO4	407.50304207935756	False	5.696455138297409	75.63000000000001
6755	Methoxypolyethylene glycol 5,000 propionic acid		0.0	False		0.0
6756	(2-Aminoethyl)trimethylammonium chloride hydrochloride	C5H16Cl2N2	175.10009287838463	True	-1.2623073687216602	26.02
6757	N,N-Dimethyl-1,4-cyclohexanediamine (cis- and trans- mixture)	C8H18N2	142.24230692003223	True	0.6512558398823861	29.259999999999998
6758	(S)-Fmoc-1-adamantyl-glycine	C27H29NO4	431.5245138729335	False	5.250123130863251	75.63000000000001
6759	(2-amino-2-methylpropyl)dimethylamine	C6H16N2	116.20495361880464	True	-0.19400001391070165	29.259999999999998
6760	(2-aminoethyl)(2,2-difluoroethyl)methylamine	C5H12F2N2	138.15926114671348	True	-0.20892237504437222	29.259999999999998
6761	(2-aminoethyl)(ethyl)methylamine	C5H14N2	102.17833621436505	True	-0.4561907898025225	29.259999999999998
6762	2-methyl-2,6-diazaspiro[3.3]heptane oxalate	C8H14N2O4	202.20816361500664	True	-0.6604187969028633	89.87
6763	1-methyl-1,6-diazaspiro[3.3]heptane dihydrochloride	C6H14Cl2N2	185.09494726752106	True	-0.4904081086647224	15.27
6764	OxymaPure	C6H7NO3	141.1249585286487	True	0.14447477143845133	70.32
6765	5-Amino-1-pentanol	C5H13NO	103.16305729967665	True	0.04424183766679282	46.25
6770	D-Alanin methylester hydrochloride	C4H9NO2	103.1199633151549	True	-0.5153438479789244	52.32000000000001
6796	Fmoc-Tyr(tBu)-Wang Resin		0.0	False		0.0
6797	2,2′-(Ethylenedioxy)diethanethiol	C6H14O2S2	182.30656577550388	True	0.46004692806138237	96.06
6798	Fmoc-Nal-OH	C28H23NO4	437.48760524676663	False	5.686146522750465	75.63000000000001
6799	5-Bromo-1-penten	C5H9Br	149.0286742392221	True	2.649882331181243	0.0
6801	D-Serine methylester hydrochlorid	C4H10ClNO3	155.5802465747341	True	-1.4568252361694587	74.17
6805	L-Arginine monohydrochlorid	C6H15ClN4O2	210.66224647516563	True	-1.4591703571301144	125.22000000000001
6806	Nickel(ll)-sulfat Heptahydrat	H14NiO11S	280.86406131231047	False	-1.7556362103324394	88.64
6845	Fmoc-Tle-​OH	C21H23NO4	353.4124539692507	True	4.008997891450104	75.63000000000001
6846	N-Trityl-Ser-OMe	C23H23NO3	361.43452083525733	True	3.8858986156617603	58.559999999999995
6847	Fmoc-L-tyrosine-OMe	C25H23NO5	417.45480248397206	True	4.638995330225793	84.86000000000001
6848	(S)-2-Aminooctanoic acid	C8H17NO2	159.2264329329132	True	1.3211410852487493	63.32
6849	2-Phenylethanol	C8H10O	122.16469964013127	True	1.8377301075031585	20.23
6850	Choline p-toluenesulfonate	C12H21NO4S	275.36603438354524	True	1.0755861608402386	85.81
6883	N-(2-aminoethyl)-N-methylaniline	C9H14N2	150.22127980151703	True	0.7698688796892574	29.259999999999998
6884	(2-aminoethyl)bis(2-methoxyethyl)amine dihydrochloride	C8H22Cl2N2O2	249.17875494684213	True	-1.0886122841965649	47.72
6885	2-[(2-aminoethyl)(methyl)amino]acetic acid dihydrochloride	C5H14Cl2N2O2	205.08302122587185	True	-1.4778555644284497	66.56
6886	N,N-Bis(2-hydroxyethyl)ethylenediamine	C6H16N2O2	148.20376347394344	True	-1.9080996104595354	69.72
6887	(2-aminoethyl)(2-methanesulfonylethyl)methylamine dihydrochloride	C6H18Cl2N2O2S	253.191605131001	True	-1.5794763037497557	71.78
6888	2-{2-[(2-aminoethyl)(methyl)amino]ethoxy}ethan-1-ol	C7H18N2O2	162.23038087838302	True	-1.49835594732805	58.72
6943	Sulforhodamine 101 acid chloride 	C31H29ClN2O6S2	625.1581179679164	False	6.401925732399979	123.57999999999998
6944	Tetramethylammonium hydroxide solution	C4H13NO	91.15232140288867	True	-0.1676369531872148	0.0
7016	10-Undecen-1-ol	C11H22O	170.29219637640477	True	3.9517602319277887	20.23
7017	3,6-Dimethyl-1,4-dioxane-2,5-dione	C6H8O4	144.12556112161192	True	0.555448079406599	52.6
7018	tert-Butyl acetate	C6H12O2	116.15851428177628	True	1.2566138218440561	26.3
7019	N,N-Diethylethylenediamine	C6H16N2	116.20495361880464	True	-0.025136834078466563	29.259999999999998
7020	1,2-Epoxy-3-phenoxypropane	C9H10O2	150.17484046448868	True	1.4528202979217266	21.759999999999998
7021	Allyl methacrylate	C7H10O2	126.15336867091267	True	1.6142114096290494	26.3
7022	3-(Diethylamino)propylamine	C7H18N2	130.23157102324421	True	0.4241088851933652	29.259999999999998
7023	2-(Diisopropylamino)ethyl methacrylate	C12H23NO2	213.31702104301993	True	2.720751228487385	29.54
7024	9,9-Di-(2′-ethylhexyl)-2,7-dibromofluorene	C29H40Br2	548.4360271015835	False	11.64595227882295	0.0
7025	9,9-Dioctyl-2,7-dibromofluorene	C29H40Br2	548.4360271015835	False	12.08508032812151	0.0
7026	Diphenyl(o-tolyl)phosphine	C19H17P	276.31273648401043	False	5.522417370550199	13.59
7027	1,3-Propanediol 	C3H8O2	76.09454357610912	True	-0.27000661780890395	40.46
7028	2,5-Dibromobenzoic acid	C7H4Br2O2	279.91278008965793	True	2.844114177681076	37.3
7029	4,7-Dibromo-2,1,3-benzothiadiazole	C6H2Br2N2S	293.96692399998153	True	3.1109283083895534	54.019999999999996
7030	1,2-Naphthoquinone-4-sulfonic acid sodium salt	C10H5NaO5S	260.1999416478939	False		77.51
7031	1-Hydroxycyclohexyl phenyl ketone	C13H16O2	204.2654285745954	True	2.931253336633389	37.3
7032	 1,1,1,3,3,3-Hexafluoro-2-propanol 	C3H2F6O	168.03791344558496	True	1.9179039647500686	20.23
7033	Guar		0.0	False		0.0
7034	Cerium(IV) oxide	CeO2	172.11453606905877	False		34.14
7035	Adamantanemethanol	C11H18O	166.2604333611016	True	2.4358340531725142	20.23
7036	1-Adamantyl isocyanate	C11H15NO	177.24335418805623	True	2.9285860733568776	29.43
7037	Genipin	C11H14O5	226.22629005607604	True	0.31251222656993416	75.99000000000001
7038	Poly(vinylidene fluoride-co-hexafluoropropylene)		0.0	False		0.0
7039	Poly(vinyl alcohol-co-ethylene)		0.0	False		0.0
